payment_id,order_id,payment_method,payment_status,transaction_amount
P003711,O003711,Wallet,Successful,173.26999999999998
P003712,O003712,Cash,Successful,680.83
P003713,O003713,Wallet,Successful,623.3
P003714,O003714,UPI,Successful,362.53
P003715,O003715,Credit Card,Successful,554.98
P003716,O003716,Wallet,Successful,676.1999999999999
P003717,O003717,Cash,Successful,87.52000000000001
P003718,O003718,UPI,Successful,1433.65
P003719,O003719,Credit Card,Successful,1832.8400000000001
P003720,O003720,Cash,Successful,645.39
P003721,O003721,Credit Card,Successful,223.61999999999998
P003722,O003722,Credit Card,Successful,1465.6
P003723,O003723,Wallet,Successful,1409.22
P003724,O003724,Debit Card,Successful,1716.9
P003725,O003725,Debit Card,Successful,559.51
P003726,O003726,Debit Card,Successful,946.0600000000001
P003727,O003727,Debit Card,Successful,1608.67
P003728,O003728,Debit Card,Successful,794.81
P003729,O003729,Credit Card,Successful,1351.21
P003730,O003730,UPI,Successful,1290.4199999999998
P003731,O003731,Wallet,Failed,1211.95
P003732,O003732,Credit Card,Successful,1542.54
P003733,O003733,Wallet,Successful,655.0699999999999
P003734,O003734,Debit Card,Successful,434.74
P003735,O003735,Cash,Successful,185.44
P003736,O003736,Debit Card,Successful,1648.76
P003737,O003737,Wallet,Successful,540.63
P003738,O003738,Credit Card,Successful,172.89
P003739,O003739,Credit Card,Failed,1478.82
P003740,O003740,Debit Card,Successful,918.43
P003741,O003741,Wallet,Successful,1436.94
P003742,O003742,Cash,Successful,972.9
P003743,O003743,Credit Card,Successful,681.63
P003744,O003744,Cash,Successful,328.10999999999996
P003745,O003745,Debit Card,Failed,772.54
P003746,O003746,UPI,Successful,108.19
P003747,O003747,Credit Card,Successful,965.9200000000001
P003748,O003748,Debit Card,Successful,847.2299999999999
P003749,O003749,Debit Card,Successful,328.86
P003750,O003750,Cash,Successful,996.02
P003751,O003751,Debit Card,Successful,1247.35
P003752,O003752,Cash,Failed,1382.77
P003753,O003753,Credit Card,Failed,984.48
P003754,O003754,Credit Card,Successful,344.62
P003755,O003755,Wallet,Failed,1179.3
P003756,O003756,UPI,Failed,1100.67
P003757,O003757,Credit Card,Successful,1433.83
P003758,O003758,UPI,Successful,1046.98
P003759,O003759,Wallet,Successful,627.71
P003760,O003760,Credit Card,Successful,1794.7
P003761,O003761,Cash,Successful,1119.1299999999999
P003762,O003762,Debit Card,Successful,124.08
P003763,O003763,UPI,Refunded,723.1400000000001
P003764,O003764,Debit Card,Successful,97.77
P003765,O003765,UPI,Successful,1238.04
P003766,O003766,Wallet,Successful,833.99
P003767,O003767,Credit Card,Successful,301.61
P003768,O003768,Wallet,Successful,1246.0700000000002
P003769,O003769,Wallet,Successful,918.59
P003770,O003770,UPI,Successful,285.97999999999996
P003771,O003771,Debit Card,Successful,359.87
P003772,O003772,Cash,Successful,1648.45
P003773,O003773,Debit Card,Successful,715.92
P003774,O003774,Wallet,Successful,1449.2199999999998
P003775,O003775,Cash,Successful,182.15
P003776,O003776,Cash,Failed,516.8900000000001
P003777,O003777,Credit Card,Refunded,1282.39
P003778,O003778,Cash,Successful,1029.65
P003779,O003779,UPI,Successful,539.85
P003780,O003780,Debit Card,Successful,1545.8000000000002
P003781,O003781,Cash,Successful,413.82
P003782,O003782,Cash,Successful,1343.61
P003783,O003783,Debit Card,Successful,1278.79
P003784,O003784,Debit Card,Refunded,285.53
P003785,O003785,UPI,Successful,820.02
P003786,O003786,Debit Card,Successful,1492.37
P003787,O003787,Credit Card,Successful,1076.9
P003788,O003788,Credit Card,Refunded,913.07
P003789,O003789,Cash,Successful,771.0699999999999
P003790,O003790,Credit Card,Successful,1314.78
P003791,O003791,UPI,Successful,1374.36
P003792,O003792,Wallet,Successful,1290.76
P003793,O003793,Wallet,Successful,1399.54
P003794,O003794,Cash,Successful,403.11
P003795,O003795,Credit Card,Failed,1544.06
P003796,O003796,UPI,Successful,158.18
P003797,O003797,Debit Card,Successful,1435.1
P003798,O003798,Debit Card,Successful,450.5
P003799,O003799,Wallet,Successful,772.93
P003800,O003800,Credit Card,Successful,1097.94
P003801,O003801,Credit Card,Successful,1315.29
P003802,O003802,Debit Card,Successful,1367.78
P003803,O003803,Credit Card,Successful,450.52
P003804,O003804,Credit Card,Successful,462.09000000000003
P003805,O003805,Debit Card,Successful,1406.9699999999998
P003806,O003806,Credit Card,Failed,457.89
P003807,O003807,Wallet,Failed,973.7
P003808,O003808,Debit Card,Failed,1414.83
P003809,O003809,Credit Card,Successful,1695.72
P003810,O003810,Credit Card,Successful,843.3100000000001
P003811,O003811,Cash,Failed,1032.9
P003812,O003812,Debit Card,Successful,1041.74
P003813,O003813,Debit Card,Successful,624.21
P003814,O003814,Debit Card,Successful,314.33
P003815,O003815,Wallet,Successful,1484.03
P003816,O003816,Debit Card,Successful,247.32999999999998
P003817,O003817,Credit Card,Successful,1063.3899999999999
P003818,O003818,Wallet,Successful,1118.72
P003819,O003819,UPI,Successful,696.3599999999999
P003820,O003820,Debit Card,Successful,274.39
P003821,O003821,UPI,Failed,1336.69
P003822,O003822,Wallet,Successful,849.3
P003823,O003823,Credit Card,Successful,1397.65
P003824,O003824,Credit Card,Successful,107.89999999999999
P003825,O003825,Credit Card,Successful,196.01
P003826,O003826,Debit Card,Successful,371.63
P003827,O003827,UPI,Successful,280.92
P003828,O003828,Cash,Successful,343.46000000000004
P003829,O003829,Cash,Successful,1107.3899999999999
P003830,O003830,Cash,Successful,169.06
P003831,O003831,Cash,Successful,141.35
P003832,O003832,Cash,Successful,148.91
P003833,O003833,Debit Card,Successful,1420.62
P003834,O003834,Credit Card,Successful,827.0800000000002
P003835,O003835,UPI,Successful,606.08
P003836,O003836,Credit Card,Successful,1118.25
P003837,O003837,Wallet,Successful,871.4999999999999
P003838,O003838,Debit Card,Successful,87.25
P003839,O003839,Cash,Successful,1256.25
P003840,O003840,Cash,Successful,560.57
P003841,O003841,Wallet,Successful,648.1199999999999
P003842,O003842,Wallet,Successful,1181.0
P003843,O003843,Cash,Successful,386.92
P003844,O003844,Cash,Successful,93.83
P003845,O003845,UPI,Successful,1644.1599999999999
P003846,O003846,Cash,Successful,786.46
P003847,O003847,Cash,Successful,567.29
P003848,O003848,Wallet,Successful,1623.3300000000002
P003849,O003849,UPI,Successful,134.35000000000002
P003850,O003850,Cash,Refunded,459.44
P003851,O003851,Wallet,Refunded,378.96000000000004
P003852,O003852,UPI,Successful,1314.94
P003853,O003853,Cash,Successful,562.8900000000001
P003854,O003854,Debit Card,Successful,1406.78
P003855,O003855,Wallet,Successful,162.22
P003856,O003856,UPI,Successful,1219.8400000000001
P003857,O003857,UPI,Refunded,623.6800000000001
P003858,O003858,Debit Card,Successful,390.84
P003859,O003859,UPI,Successful,1454.27
P003860,O003860,Cash,Successful,703.0699999999999
P003861,O003861,Cash,Successful,1083.56
P003862,O003862,Wallet,Failed,127.88000000000002
P003863,O003863,UPI,Successful,1179.28
P003864,O003864,Debit Card,Successful,530.6600000000001
P003865,O003865,UPI,Refunded,1252.19
P003866,O003866,Debit Card,Successful,1461.6200000000001
P003867,O003867,Credit Card,Successful,232.29999999999998
P003868,O003868,UPI,Successful,512.84
P003869,O003869,Credit Card,Successful,1365.52
P003870,O003870,Credit Card,Successful,516.6899999999999
P003871,O003871,Debit Card,Successful,1686.21
P003872,O003872,Wallet,Successful,653.15
P003873,O003873,UPI,Successful,674.5
P003874,O003874,Debit Card,Successful,234.82999999999998
P003875,O003875,UPI,Successful,270.12
P003876,O003876,Debit Card,Successful,563.0899999999999
P003877,O003877,Cash,Successful,147.4
P003878,O003878,Credit Card,Successful,449.89
P003879,O003879,Credit Card,Successful,728.98
P003880,O003880,UPI,Failed,706.8299999999999
P003881,O003881,Credit Card,Successful,357.44
P003882,O003882,Wallet,Failed,199.64000000000001
P003883,O003883,Cash,Successful,663.41
P003884,O003884,UPI,Successful,1068.64
P003885,O003885,UPI,Successful,805.1600000000001
P003886,O003886,Debit Card,Successful,1696.9
P003887,O003887,Credit Card,Successful,275.14
P003888,O003888,Credit Card,Successful,352.11
P003889,O003889,Wallet,Successful,463.62000000000006
P003890,O003890,Debit Card,Failed,103.89
P003891,O003891,Cash,Successful,1564.76
P003892,O003892,Debit Card,Failed,915.9300000000001
P003893,O003893,UPI,Successful,964.97
P003894,O003894,Cash,Refunded,282.04
P003895,O003895,Cash,Refunded,1352.1100000000001
P003896,O003896,UPI,Successful,1405.16
P003897,O003897,Cash,Successful,768.54
P003898,O003898,Cash,Failed,1584.99
P003899,O003899,Cash,Successful,1650.25
P003900,O003900,Cash,Successful,161.60999999999999
P003901,O003901,UPI,Successful,295.34000000000003
P003902,O003902,Wallet,Successful,140.98000000000002
P003903,O003903,Cash,Successful,866.1899999999999
P003904,O003904,UPI,Successful,507.94000000000005
P003905,O003905,Cash,Successful,1482.2099999999998
P003906,O003906,Debit Card,Successful,834.15
P003907,O003907,UPI,Successful,1468.38
P003908,O003908,Debit Card,Successful,927.7800000000001
P003909,O003909,UPI,Successful,1600.3
P003910,O003910,Debit Card,Successful,592.39
P003911,O003911,UPI,Refunded,1611.69
P003912,O003912,UPI,Successful,1140.4399999999998
P003913,O003913,UPI,Successful,1060.47
P003914,O003914,Credit Card,Refunded,666.87
P003915,O003915,Debit Card,Refunded,1775.3200000000002
P003916,O003916,Credit Card,Successful,629.47
P003917,O003917,UPI,Successful,1474.7400000000002
P003918,O003918,Cash,Successful,746.2700000000001
P003919,O003919,UPI,Successful,1551.19
P003920,O003920,Cash,Successful,1760.61
P003921,O003921,Wallet,Successful,759.21
P003922,O003922,Cash,Successful,961.4000000000001
P003923,O003923,Cash,Refunded,565.48
P003924,O003924,Debit Card,Successful,193.45
P003925,O003925,Wallet,Successful,1059.0900000000001
P003926,O003926,Cash,Successful,298.93
P003927,O003927,Wallet,Successful,609.25
P003928,O003928,UPI,Failed,744.15
P003929,O003929,Credit Card,Successful,348.18
P003930,O003930,Cash,Successful,1317.81
P003931,O003931,Debit Card,Successful,350.19
P003932,O003932,Cash,Successful,1392.8899999999999
P003933,O003933,Debit Card,Successful,560.85
P003934,O003934,Cash,Successful,543.86
P003935,O003935,Debit Card,Successful,747.46
P003936,O003936,Cash,Successful,294.41
P003937,O003937,Credit Card,Failed,664.6800000000001
P003938,O003938,UPI,Successful,191.23000000000002
P003939,O003939,Credit Card,Successful,651.3299999999999
P003940,O003940,Cash,Successful,545.1
P003941,O003941,Debit Card,Successful,543.3000000000001
P003942,O003942,Cash,Successful,1255.49
P003943,O003943,Credit Card,Successful,1452.8700000000001
P003944,O003944,Credit Card,Successful,587.87
P003945,O003945,Cash,Successful,509.70000000000005
P003946,O003946,Wallet,Successful,745.47
P003947,O003947,UPI,Successful,1166.88
P003948,O003948,Cash,Successful,969.73
P003949,O003949,Wallet,Successful,155.35
P003950,O003950,Debit Card,Successful,971.53
P003951,O003951,Debit Card,Successful,1579.56
P003952,O003952,Credit Card,Successful,669.0400000000001
P003953,O003953,Credit Card,Successful,674.73
P003954,O003954,UPI,Successful,480.57000000000005
P003955,O003955,Debit Card,Successful,754.2599999999999
P003956,O003956,Credit Card,Successful,336.63
P003957,O003957,Cash,Successful,479.45000000000005
P003958,O003958,Credit Card,Successful,1083.23
P003959,O003959,Wallet,Failed,307.04
P003960,O003960,UPI,Failed,1357.54
P003961,O003961,UPI,Successful,678.04
P003962,O003962,Credit Card,Successful,1064.19
P003963,O003963,Credit Card,Successful,533.29
P003964,O003964,UPI,Successful,944.75
P003965,O003965,Wallet,Successful,1599.72
P003966,O003966,Credit Card,Successful,229.61
P003967,O003967,Wallet,Successful,1570.73
P003968,O003968,UPI,Successful,1048.5600000000002
P003969,O003969,Wallet,Successful,1063.96
P003970,O003970,UPI,Successful,164.29
P003971,O003971,Wallet,Successful,1340.2
P003972,O003972,Cash,Failed,267.87
P003973,O003973,Credit Card,Successful,1684.75
P003974,O003974,UPI,Successful,1407.6100000000001
P003975,O003975,UPI,Successful,835.72
P003976,O003976,Cash,Successful,1453.44
P003977,O003977,Credit Card,Successful,314.22
P003978,O003978,Wallet,Successful,1536.89
P003979,O003979,UPI,Successful,1167.97
P003980,O003980,Wallet,Successful,238.59000000000003
P003981,O003981,Cash,Successful,1016.04
P003982,O003982,UPI,Successful,1337.0500000000002
P003983,O003983,UPI,Successful,944.79
P003984,O003984,UPI,Successful,710.63
P003985,O003985,Wallet,Successful,457.39000000000004
P003986,O003986,Wallet,Successful,509.73
P003987,O003987,UPI,Successful,1319.71
P003988,O003988,Cash,Successful,532.6899999999999
P003989,O003989,UPI,Successful,1443.58
P003990,O003990,Debit Card,Successful,467.85
P003991,O003991,UPI,Successful,732.45
P003992,O003992,Credit Card,Successful,107.57
P003993,O003993,Debit Card,Successful,1454.94
P003994,O003994,Debit Card,Successful,249.34999999999997
P003995,O003995,UPI,Successful,735.4499999999999
P003996,O003996,Cash,Successful,1685.46
P003997,O003997,Cash,Successful,1259.36
P003998,O003998,Debit Card,Successful,1441.51
P003999,O003999,Wallet,Successful,1637.44
P004000,O004000,Credit Card,Successful,1674.73
P004001,O004001,Credit Card,Failed,1177.79
P004002,O004002,Credit Card,Successful,918.6299999999999
P004003,O004003,Wallet,Successful,877.75
P004004,O004004,Credit Card,Successful,116.36
P004005,O004005,Wallet,Successful,1096.43
P004006,O004006,Cash,Successful,373.7900000000001
P004007,O004007,Credit Card,Successful,1373.54
P004008,O004008,Wallet,Failed,1135.92
P004009,O004009,Wallet,Successful,1559.52
P004010,O004010,Credit Card,Successful,418.88
P004011,O004011,UPI,Successful,1159.59
P004012,O004012,Debit Card,Successful,1075.9199999999998
P004013,O004013,Debit Card,Successful,1530.5
P004014,O004014,Wallet,Successful,507.46
P004015,O004015,Cash,Successful,174.44
P004016,O004016,Debit Card,Successful,885.8999999999999
P004017,O004017,UPI,Successful,912.93
P004018,O004018,Credit Card,Successful,625.41
P004019,O004019,Cash,Successful,1791.39
P004020,O004020,Debit Card,Successful,183.98
P004021,O004021,Credit Card,Successful,946.67
P004022,O004022,Credit Card,Failed,519.16
P004023,O004023,Credit Card,Successful,92.64
P004024,O004024,Cash,Successful,1609.13
P004025,O004025,Credit Card,Successful,920.0
P004026,O004026,Wallet,Successful,1229.1100000000001
P004027,O004027,Cash,Successful,1392.6200000000001
P004028,O004028,Debit Card,Successful,1351.5
P004029,O004029,Debit Card,Successful,932.37
P004030,O004030,Cash,Successful,1472.6399999999999
P004031,O004031,Wallet,Successful,727.23
P004032,O004032,Cash,Failed,757.21
P004033,O004033,UPI,Successful,491.25
P004034,O004034,UPI,Successful,814.95
P004035,O004035,Cash,Successful,1494.9399999999998
P004036,O004036,Credit Card,Successful,1153.68
P004037,O004037,Credit Card,Successful,1594.8
P004039,O004039,Credit Card,Failed,1446.67
P004040,O004040,Credit Card,Successful,120.6
P004041,O004041,Cash,Successful,1323.23
P004042,O004042,Wallet,Successful,1281.06
P004043,O004043,Credit Card,Successful,160.14999999999998
P004044,O004044,Debit Card,Successful,882.0600000000001
P004045,O004045,Wallet,Successful,1520.79
P004046,O004046,Cash,Successful,696.19
P004047,O004047,Wallet,Successful,241.60999999999996
P004048,O004048,UPI,Successful,1307.9299999999998
P004049,O004049,Debit Card,Successful,866.24
P004050,O004050,UPI,Successful,531.18
P004051,O004051,Cash,Successful,171.0
P004052,O004052,UPI,Failed,1121.03
P004053,O004053,Debit Card,Successful,140.34
P004054,O004054,UPI,Successful,1290.52
P004055,O004055,Debit Card,Successful,1255.75
P004056,O004056,Wallet,Successful,638.85
P004057,O004057,UPI,Failed,921.82
P004058,O004058,Credit Card,Successful,1007.2
P004059,O004059,Debit Card,Successful,1908.1599999999999
P004060,O004060,Credit Card,Successful,1031.83
P004061,O004061,Debit Card,Successful,1914.27
P004062,O004062,Wallet,Successful,513.2900000000001
P004063,O004063,Wallet,Successful,1098.6699999999998
P004064,O004064,Cash,Successful,318.90000000000003
P004065,O004065,Debit Card,Successful,1078.53
P004066,O004066,Cash,Successful,1025.31
P004067,O004067,Cash,Successful,1425.1
P004068,O004068,UPI,Successful,1418.6
P004069,O004069,Wallet,Successful,1698.38
P004070,O004070,Debit Card,Successful,501.41
P004071,O004071,UPI,Failed,560.93
P004072,O004072,Cash,Successful,549.88
P004073,O004073,Debit Card,Successful,459.0
P004074,O004074,Credit Card,Successful,293.41999999999996
P004075,O004075,Wallet,Successful,1071.53
P004076,O004076,Cash,Successful,1649.59
P004077,O004077,Cash,Successful,988.15
P004078,O004078,Cash,Successful,1704.02
P004079,O004079,UPI,Successful,1775.46
P004080,O004080,Credit Card,Successful,730.28
P004081,O004081,Wallet,Failed,1487.05
P004082,O004082,Credit Card,Successful,141.24
P004083,O004083,Credit Card,Failed,808.53
P004084,O004084,Wallet,Successful,790.88
P004085,O004085,Credit Card,Successful,456.73
P004086,O004086,Credit Card,Successful,760.4200000000001
P004087,O004087,Wallet,Failed,741.1999999999999
P004088,O004088,Credit Card,Successful,1449.41
P004089,O004089,Cash,Failed,1301.01
P004090,O004090,UPI,Successful,966.6300000000001
P004091,O004091,UPI,Successful,1063.3200000000002
P004092,O004092,Wallet,Successful,257.16
P004093,O004093,Debit Card,Successful,924.29
