order_id,customer_id,restaurant_id,delivery_partner_id,order_date,order_time,order_amount,discount,delivery_fee,status,estimated_delivery_time,actual_delivery_time
O005589,C02329,R0100,D0213,2025-05-12,23:03:00,639.85,165.6,98.92,Delivered,21,16
O005590,C03662,R0092,D0400,2025-01-28,21:41:00,644.92,52.2,44.36,Delivered,37,47
O005591,C01244,R0098,D0309,2025-03-24,09:19:00,1621.19,253.99,95.62,Delivered,31,33
O005592,C04852,R0063,D0150,2025-12-29,11:17:00,587.12,72.12,73.63,Delivered,40,53
O005593,C02831,R0050,D0223,2025-09-26,19:17:00,522.11,4.3,65.99,Delivered,58,57
O005594,C02624,R0105,D0004,2025-09-08,19:45:00,1426.24,167.67,29.62,Delivered,38,70
O005595,C03064,R0105,D0392,2025-04-16,21:15:00,646.18,73.12,28.33,Delivered,25,38
O005596,C02965,R0120,D0246,2025-09-18,18:57:00,124.95,23.31,41.27,Delivered,28,33
O005597,C02164,R0051,D0310,2025-12-19,09:11:00,1870.36,486.16,48.6,Delivered,23,57
O005598,C03665,R0098,D0325,2025-01-14,09:00:00,695.77,140.24,69.36,Delivered,39,42
O005599,C01461,R0174,D0122,2025-03-21,09:42:00,1552.32,165.5,33.43,Delivered,22,55
O005600,C01892,R0074,D0207,2025-06-09,18:13:00,991.08,133.46,75.4,Delivered,28,33
O005601,C01896,R0077,D0148,2025-06-27,17:30:00,354.75,94.42,24.49,Delivered,46,51
O005602,C01565,R0124,D0219,2025-06-04,16:58:00,1357.66,260.26,89.21,Cancelled,24,29
O005603,C03042,R0099,D0296,2025-02-04,11:27:00,539.96,63.15,90.17,Cancelled,23,22
O005604,C02486,R0188,D0301,2025-09-16,13:16:00,647.04,116.5,91.69,Pending,38,63
O005605,C01503,R0021,D0324,2025-09-17,23:23:00,161.57,31.23,53.97,Delivered,56,74
O005606,C00074,R0149,D0231,2025-05-15,18:19:00,131.17,18.98,30.42,Delivered,35,62
O005607,C02101,R0176,D0005,2025-05-11,11:06:00,1075.88,279.31,60.77,Delivered,41,62
O005608,C04004,R0003,D0103,2025-03-22,08:43:00,209.81,51.16,80.67,Delivered,35,32
O005609,C03590,R0165,D0150,2025-02-28,12:21:00,497.89,78.33,41.52,Delivered,40,45
O005610,C03932,R0007,D0182,2025-03-15,19:47:00,1855.23,533.39,73.36,Delivered,53,81
O005611,C00185,R0117,D0480,2025-08-27,19:47:00,257.43,73.62,21.5,Delivered,24,27
O005612,C00818,R0063,D0220,2025-05-09,19:15:00,652.5,189.11,85.01,Delivered,35,45
O005613,C04932,R0010,D0124,2025-11-11,16:13:00,1480.4,97.93,37.41,Delivered,21,26
O005614,C03554,R0120,D0220,2025-05-18,20:05:00,1780.22,55.21,92.99,Delivered,32,29
O005615,C03797,R0090,D0162,2025-04-13,11:08:00,187.8,34.88,63.4,Delivered,51,46
O005616,C02788,R0154,D0440,2025-01-09,11:02:00,452.34,98.73,50.04,Delivered,33,28
O005617,C01797,R0102,D0131,2025-08-20,14:12:00,836.98,77.09,78.98,Cancelled,40,44
O005618,C02553,R0127,D0209,2025-04-09,22:59:00,785.89,126.77,45.04,Delivered,23,40
O005619,C02277,R0061,D0406,2025-08-06,11:04:00,648.2,125.98,77.21,Delivered,29,31
O005620,C02016,R0137,D0395,2025-08-25,18:19:00,560.38,77.9,45.0,Delivered,35,39
O005621,C03334,R0152,D0382,2025-08-10,23:48:00,610.45,99.14,87.78,Cancelled,30,56
O005622,C03101,R0043,D0418,2025-06-17,14:34:00,353.51,7.97,98.49,Cancelled,52,65
O005623,C01896,R0070,D0336,2025-03-03,12:02:00,410.32,122.37,72.62,Cancelled,41,36
O005624,C04419,R0015,D0018,2025-11-14,12:12:00,1252.86,142.33,63.04,Delivered,30,53
O005625,C03498,R0170,D0410,2025-01-10,21:35:00,655.16,40.34,56.79,Delivered,47,64
O005626,C00999,R0070,D0243,2025-08-22,16:57:00,859.4,123.76,94.34,Delivered,53,84
O005627,C03573,R0059,D0370,2025-03-28,19:57:00,882.74,84.07,55.02,Delivered,30,25
O005628,C04686,R0028,D0463,2025-09-24,19:28:00,308.5,36.24,84.81,Cancelled,26,32
O005629,C01867,R0105,D0034,2025-07-23,11:58:00,1657.04,279.81,20.31,Delivered,34,62
O005630,C04790,R0115,D0298,2025-11-14,21:04:00,1917.08,160.13,91.39,Delivered,39,37
O005631,C04724,R0008,D0164,2025-11-29,23:26:00,600.73,120.11,50.94,Delivered,35,38
O005632,C01274,R0129,D0003,2025-12-26,08:10:00,659.38,85.4,42.28,Delivered,48,61
O005633,C04227,R0191,D0419,2025-08-29,16:44:00,1416.99,35.77,32.07,Delivered,24,48
O005634,C04582,R0055,D0072,2025-02-25,12:18:00,253.12,67.35,25.72,Cancelled,40,43
O005635,C03225,R0180,D0029,2025-04-20,09:36:00,1823.91,261.21,90.58,Delivered,34,31
O005636,C04963,R0083,D0246,2025-02-18,09:50:00,329.12,91.13,46.54,Delivered,25,53
O005637,C01297,R0074,D0073,2025-08-31,14:47:00,1490.92,170.25,97.8,Delivered,42,42
O005638,C04073,R0037,D0112,2025-01-16,20:31:00,653.88,106.45,53.68,Delivered,48,82
O005639,C04771,R0199,D0119,2025-03-14,10:10:00,714.2,187.17,95.82,Delivered,20,54
O005640,C01561,R0160,D0402,2025-07-21,22:48:00,367.6,50.97,72.66,Delivered,24,39
O005641,C01564,R0165,D0465,2025-04-03,20:35:00,1328.04,252.25,32.32,Delivered,28,44
O005642,C04916,R0188,D0157,2025-05-17,20:25:00,1610.49,119.37,44.48,Delivered,34,59
O005643,C03524,R0103,D0426,2025-02-02,16:13:00,1905.46,136.12,95.28,Delivered,52,83
O005644,C02756,R0011,D0294,2025-03-29,13:00:00,729.94,118.83,54.33,Delivered,43,71
O005645,C04876,R0120,D0185,2025-07-22,13:36:00,1280.24,235.51,24.49,Delivered,56,76
O005646,C04763,R0108,D0437,2025-02-08,14:37:00,888.49,174.8,47.22,Delivered,25,44
O005647,C04880,R0077,D0404,2025-04-24,08:56:00,1159.9,267.46,90.1,Cancelled,58,80
O005648,C01101,R0096,D0396,2025-11-29,22:32:00,409.57,113.36,99.8,Delivered,30,40
O005649,C02978,R0148,D0359,2025-09-04,16:19:00,1205.33,86.84,22.37,Delivered,44,49
O005650,C02381,R0025,D0405,2025-12-09,15:18:00,1713.26,318.39,57.68,Delivered,37,55
O005651,C03704,R0069,D0236,2025-07-27,16:35:00,1740.94,231.44,39.68,Delivered,41,45
O005652,C03475,R0117,D0295,2025-11-08,11:10:00,1018.44,27.26,98.53,Delivered,33,52
O005653,C02570,R0028,D0371,2025-10-24,15:02:00,547.92,74.55,50.72,Delivered,29,36
O005654,C03000,R0071,D0190,2025-12-26,15:18:00,1689.69,400.81,94.69,Delivered,36,44
O005655,C02568,R0022,D0146,2025-07-30,09:40:00,1998.91,47.45,68.85,Delivered,48,53
O005656,C02997,R0132,D0069,2025-12-21,12:56:00,816.6,148.51,91.35,Delivered,25,35
O005657,C02146,R0163,D0270,2025-02-28,16:59:00,1856.3,228.36,95.93,Delivered,26,38
O005658,C04346,R0019,D0331,2025-06-05,12:17:00,1968.57,386.27,28.39,Delivered,24,57
O005659,C04942,R0016,D0289,2025-05-02,09:41:00,851.67,209.86,36.14,Delivered,46,71
O005660,C03675,R0197,D0490,2025-04-30,15:52:00,1460.94,237.39,41.23,Delivered,54,75
O005661,C00117,R0170,D0106,2025-10-24,14:34:00,1204.08,109.8,62.81,Delivered,36,40
O005662,C00342,R0122,D0354,2025-11-18,11:00:00,1472.17,39.82,39.3,Delivered,26,52
O005663,C01434,R0137,D0445,2025-03-03,19:40:00,392.89,34.03,94.7,Delivered,20,41
O005664,C01550,R0161,D0451,2025-06-07,19:20:00,796.77,87.16,34.46,Delivered,34,38
O005665,C02184,R0019,D0257,2025-02-09,10:45:00,219.32,42.19,33.68,Delivered,57,70
O005666,C02991,R0166,D0154,2025-08-30,16:46:00,1265.11,147.39,32.13,Delivered,30,63
O005667,C03548,R0162,D0425,2025-02-09,12:26:00,1860.72,224.79,54.88,Delivered,45,61
O005668,C03534,R0072,D0362,2025-12-24,17:20:00,1164.54,101.49,23.62,Delivered,33,33
O005669,C03787,R0126,D0107,2025-07-09,09:40:00,233.63,25.43,74.41,Delivered,32,59
O005670,C00774,R0029,D0171,2025-08-22,08:52:00,1867.72,149.06,39.9,Delivered,23,26
O005671,C01215,R0198,D0216,2025-01-15,19:14:00,352.63,77.66,94.68,Delivered,56,73
O005672,C01736,R0198,D0325,2025-05-04,16:11:00,1777.59,524.19,34.38,Delivered,52,78
O005673,C01574,R0106,D0357,2025-08-16,16:01:00,1457.03,321.12,26.31,Delivered,33,56
O005674,C01280,R0101,D0118,2025-10-07,11:46:00,1309.1,28.92,52.2,Cancelled,32,37
O005675,C01305,R0001,D0109,2025-02-17,20:41:00,1215.01,230.62,39.62,Delivered,36,67
O005676,C03485,R0129,D0477,2025-07-08,16:55:00,349.18,73.63,89.53,Delivered,58,78
O005677,C04799,R0182,D0436,2025-10-31,14:52:00,1051.6,245.52,61.63,Delivered,25,56
O005678,C02532,R0080,D0310,2025-02-16,22:14:00,473.72,108.39,58.14,Delivered,41,75
O005679,C01175,R0067,D0237,2025-07-03,18:17:00,1186.39,180.94,82.26,Cancelled,42,43
O005680,C02276,R0161,D0213,2025-04-15,14:37:00,949.95,74.79,72.21,Delivered,56,65
O005681,C04220,R0016,D0200,2025-09-04,20:09:00,1391.38,50.34,20.77,Delivered,55,72
O005682,C03963,R0090,D0195,2025-09-21,22:14:00,1966.74,4.94,74.84,Delivered,54,82
O005683,C01237,R0125,D0423,2025-07-25,21:23:00,785.93,0.36,76.99,Delivered,51,46
O005684,C04012,R0186,D0109,2025-01-18,12:57:00,1271.76,357.19,33.95,Delivered,20,22
O005685,C03262,R0187,D0388,2025-12-30,23:05:00,1742.37,317.78,76.75,Delivered,23,43
O005686,C01979,R0189,D0019,2025-09-08,23:11:00,276.56,47.64,99.51,Delivered,23,28
O005687,C00130,R0055,D0132,2025-08-26,22:11:00,1620.47,183.11,43.52,Cancelled,52,78
O005688,C03161,R0029,D0153,2025-12-06,13:12:00,554.91,132.93,23.09,Delivered,53,60
O005689,C00065,R0177,D0174,2025-11-17,23:46:00,1126.52,74.41,88.03,Delivered,49,75
O005690,C02784,R0170,D0405,2025-12-31,13:41:00,1983.85,439.27,36.39,Cancelled,58,65
O005691,C02720,R0051,D0094,2025-10-29,17:01:00,1969.7,214.38,82.27,Delivered,34,35
O005692,C04373,R0106,D0162,2025-03-07,17:10:00,700.02,148.63,52.56,Cancelled,51,82
O005693,C04023,R0048,D0049,2025-12-02,13:52:00,350.35,74.25,92.31,Delivered,45,62
O005694,C00022,R0113,D0242,2025-05-30,20:43:00,1882.55,178.07,95.36,Cancelled,58,59
O005695,C04418,R0025,D0313,2025-07-12,14:04:00,1797.71,503.86,51.69,Delivered,27,57
O005696,C04862,R0074,D0305,2025-05-27,12:04:00,1270.46,193.49,98.47,Delivered,45,67
O005697,C01835,R0169,D0295,2025-07-02,21:15:00,161.58,12.49,22.22,Delivered,36,34
O005698,C02369,R0052,D0245,2025-04-16,22:58:00,1527.43,308.75,65.52,Delivered,49,47
O005699,C01790,R0038,D0051,2025-08-24,20:06:00,405.62,91.37,79.1,Delivered,54,72
O005700,C02349,R0189,D0178,2025-05-06,12:46:00,1891.74,539.53,54.22,Delivered,31,47
O005701,C04140,R0110,D0364,2025-06-28,08:38:00,926.74,20.37,72.7,Pending,25,37
O005702,C04459,R0133,D0279,2025-01-13,11:24:00,1268.72,205.51,44.59,Delivered,48,51
O005703,C04197,R0007,D0096,2025-08-19,20:01:00,634.05,93.28,26.19,Delivered,33,35
O005704,C04360,R0117,D0280,2025-01-28,11:52:00,1002.64,93.32,86.79,Delivered,20,16
O005705,C01143,R0199,D0295,2025-11-19,08:48:00,1533.81,353.3,43.71,Delivered,46,69
O005706,C03577,R0079,D0327,2025-09-18,09:08:00,1034.83,60.31,35.65,Pending,58,73
O005707,C04792,R0077,D0195,2025-04-10,15:49:00,1709.67,168.11,35.99,Delivered,25,37
O005708,C00538,R0124,D0092,2025-07-07,10:17:00,1454.75,334.37,85.8,Delivered,52,63
O005709,C02107,R0038,D0201,2025-12-03,12:40:00,246.98,35.36,25.26,Delivered,50,57
O005710,C00968,R0010,D0053,2025-10-27,08:50:00,1252.99,51.16,59.83,Pending,56,70
O005711,C00639,R0122,D0480,2025-04-29,08:50:00,1263.94,339.09,35.54,Delivered,51,68
O005712,C04223,R0192,D0272,2025-02-15,11:34:00,823.71,180.59,72.14,Delivered,52,60
O005713,C04371,R0139,D0179,2025-03-09,18:54:00,713.18,120.4,83.92,Delivered,39,48
O005714,C03327,R0005,D0351,2025-11-01,10:12:00,219.49,40.12,64.93,Delivered,24,21
O005715,C01421,R0125,D0131,2025-06-20,12:30:00,947.7,177.97,69.19,Delivered,36,51
O005716,C04339,R0029,D0241,2025-12-24,22:52:00,739.53,110.77,69.88,Delivered,52,72
O005717,C03982,R0054,D0294,2025-07-15,13:19:00,1907.02,426.07,65.84,Delivered,42,46
O005718,C02272,R0008,D0284,2025-11-29,18:30:00,1380.93,296.34,37.53,Delivered,25,35
O005719,C01865,R0010,D0231,2025-01-20,12:15:00,974.12,0.82,72.28,Delivered,48,45
O005720,C01134,R0141,D0140,2025-04-21,09:34:00,1533.76,50.87,81.94,Delivered,57,67
O005721,C00634,R0073,D0112,2025-05-26,16:40:00,1579.66,11.99,85.93,Delivered,23,40
O005722,C04170,R0046,D0493,2025-07-11,11:01:00,1012.87,51.32,26.35,Delivered,57,78
O005723,C02210,R0017,D0196,2025-08-17,09:06:00,243.94,5.29,51.82,Delivered,26,37
O005724,C01134,R0099,D0095,2025-01-12,17:06:00,1583.05,92.04,49.54,Delivered,34,45
O005725,C02124,R0015,D0452,2025-08-05,21:09:00,271.54,43.87,93.88,Delivered,40,67
O005726,C03214,R0066,D0459,2025-03-20,08:58:00,1710.26,343.61,72.76,Delivered,35,38
O005727,C03925,R0057,D0003,2025-02-05,15:01:00,734.9,202.52,57.82,Delivered,25,23
O005728,C04972,R0078,D0472,2025-09-21,15:27:00,1312.66,291.13,96.77,Delivered,32,32
O005729,C04865,R0113,D0474,2025-01-28,20:09:00,1506.77,14.24,32.86,Delivered,27,41
O005730,C00913,R0071,D0135,2025-03-27,19:41:00,166.87,23.46,48.92,Delivered,52,54
O005731,C00367,R0001,D0392,2025-07-07,17:14:00,830.77,168.39,70.32,Delivered,22,18
O005732,C02913,R0155,D0473,2025-11-01,20:43:00,1247.87,117.97,60.81,Delivered,42,47
O005733,C03395,R0113,D0089,2025-09-11,11:31:00,1711.47,189.41,67.25,Cancelled,27,55
O005734,C01176,R0011,D0260,2025-03-21,13:07:00,1463.76,352.53,80.93,Delivered,39,37
O005735,C04262,R0019,D0453,2025-07-05,15:06:00,1802.67,25.44,75.69,Delivered,49,61
O005736,C03065,R0157,D0454,2025-01-05,17:22:00,257.17,41.64,72.57,Delivered,30,42
O005737,C02970,R0199,D0463,2025-02-15,10:39:00,236.46,57.07,77.23,Delivered,39,51
O005738,C04940,R0151,D0261,2025-12-20,18:07:00,1455.7,348.24,82.52,Delivered,21,51
O005739,C00953,R0013,D0081,2025-04-12,19:59:00,857.2,31.01,36.84,Delivered,53,66
O005740,C03984,R0100,D0248,2025-01-02,10:57:00,1015.1,257.29,75.05,Delivered,36,35
O005741,C00847,R0003,D0170,2025-08-05,09:38:00,1248.2,28.94,73.16,Delivered,34,60
O005742,C04021,R0193,D0451,2025-01-25,12:11:00,1973.29,547.03,76.4,Delivered,20,54
O005743,C01939,R0195,D0472,2025-09-14,21:33:00,227.62,14.77,39.55,Pending,24,23
O005744,C00019,R0141,D0112,2025-08-11,18:38:00,306.9,10.61,42.5,Delivered,53,77
O005745,C04261,R0053,D0295,2025-11-20,13:43:00,1675.7,37.18,81.67,Delivered,24,56
O005746,C04423,R0047,D0394,2025-03-10,21:09:00,139.0,14.32,50.24,Delivered,59,69
O005747,C02309,R0154,D0292,2025-07-16,17:39:00,955.86,99.96,93.84,Delivered,27,33
O005748,C01105,R0052,D0167,2025-09-29,17:22:00,1570.82,247.95,29.1,Delivered,23,19
O005749,C03168,R0093,D0291,2025-07-01,11:17:00,471.01,103.57,33.8,Delivered,31,42
O005750,C00587,R0071,D0238,2025-01-18,23:42:00,455.32,69.63,34.83,Delivered,55,78
O005751,C00192,R0108,D0373,2025-04-17,19:59:00,689.48,202.49,42.84,Delivered,49,65
O005752,C04871,R0111,D0195,2025-01-17,16:51:00,385.02,24.29,92.05,Delivered,38,41
O005753,C04997,R0131,D0237,2025-05-05,10:50:00,1389.25,87.75,50.13,Delivered,41,51
O005754,C04253,R0042,D0366,2025-03-23,08:55:00,480.26,101.57,56.91,Delivered,47,68
O005755,C00989,R0091,D0312,2025-01-04,12:49:00,531.03,50.05,53.82,Delivered,49,80
O005756,C00169,R0023,D0361,2025-04-25,12:20:00,1192.38,61.38,84.55,Delivered,25,28
O005757,C03830,R0103,D0297,2025-12-17,12:24:00,1937.95,460.72,50.1,Delivered,39,51
O005758,C03480,R0060,D0381,2025-12-17,22:46:00,1836.38,124.63,86.6,Delivered,34,33
O005759,C02148,R0120,D0346,2025-05-17,23:52:00,1742.54,391.51,58.56,Delivered,27,33
O005760,C02328,R0046,D0011,2025-10-14,10:07:00,1108.76,68.75,39.47,Delivered,56,62
O005761,C03074,R0150,D0364,2025-08-16,21:46:00,665.73,187.62,54.46,Delivered,47,70
O005762,C01172,R0129,D0395,2025-01-16,16:09:00,1440.96,127.57,51.73,Delivered,30,38
O005763,C02227,R0062,D0067,2025-10-25,10:20:00,840.2,188.98,39.33,Delivered,25,31
O005764,C04116,R0011,D0076,2025-07-31,12:11:00,1578.03,398.34,29.79,Delivered,46,54
O005765,C04716,R0183,D0071,2025-09-03,20:22:00,130.76,4.81,87.31,Delivered,30,27
O005766,C04688,R0196,D0210,2025-10-13,18:31:00,1106.13,22.58,61.25,Delivered,38,39
O005767,C01299,R0060,D0060,2025-10-09,21:30:00,740.97,133.01,39.42,Delivered,31,29
O005768,C02897,R0075,D0027,2025-06-26,21:38:00,573.19,106.63,54.09,Delivered,36,32
O005769,C04875,R0184,D0204,2025-01-31,18:08:00,1357.49,253.62,68.47,Delivered,27,55
O005770,C04585,R0062,D0450,2025-02-19,15:24:00,1350.91,184.87,77.58,Delivered,50,67
O005771,C04693,R0145,D0256,2025-05-23,21:35:00,170.43,47.79,69.61,Delivered,38,65
O005772,C03157,R0192,D0473,2025-02-21,23:34:00,1900.63,394.63,38.72,Delivered,39,70
O005773,C02862,R0117,D0024,2025-08-21,23:34:00,787.52,17.53,28.83,Cancelled,21,37
O005774,C03968,R0018,D0409,2025-06-15,15:24:00,1843.07,434.05,25.9,Delivered,25,46
O005775,C04720,R0102,D0073,2025-02-07,10:37:00,1209.07,99.93,28.64,Delivered,46,68
O005776,C02335,R0181,D0344,2025-01-20,21:33:00,1339.92,290.64,47.66,Delivered,37,39
O005777,C01726,R0132,D0219,2025-04-09,15:44:00,1924.98,34.19,48.4,Delivered,39,72
O005778,C02177,R0082,D0224,2025-08-03,10:15:00,1662.17,382.31,98.26,Delivered,28,26
O005779,C04514,R0175,D0292,2025-02-13,19:00:00,366.07,59.61,21.81,Delivered,22,37
O005780,C02869,R0191,D0441,2025-04-21,14:54:00,109.92,23.77,70.58,Delivered,59,72
O005781,C04943,R0179,D0163,2025-03-30,08:23:00,686.32,101.76,60.89,Cancelled,57,90
O005782,C04677,R0139,D0025,2025-11-15,23:08:00,1028.22,247.12,31.65,Delivered,37,33
O005783,C01325,R0100,D0265,2025-04-28,11:03:00,1491.08,423.63,95.89,Delivered,31,56
O005784,C01843,R0138,D0309,2025-08-27,19:23:00,1355.99,302.04,84.88,Delivered,38,52
O005785,C02291,R0009,D0224,2025-03-13,12:18:00,694.43,155.03,37.67,Delivered,45,70
O005786,C01317,R0031,D0253,2025-11-06,22:09:00,1129.79,73.45,43.36,Cancelled,52,49
O005787,C04144,R0007,D0390,2025-10-31,21:15:00,1336.77,142.15,36.01,Delivered,52,69
O005788,C01927,R0044,D0487,2025-06-12,14:52:00,1076.13,40.37,44.67,Delivered,25,27
O005789,C03805,R0032,D0229,2025-09-08,15:03:00,1409.05,225.07,38.23,Pending,28,32
O005790,C04876,R0050,D0057,2025-12-23,12:07:00,1021.91,136.9,40.63,Delivered,29,33
O005791,C01141,R0145,D0227,2025-07-14,12:24:00,1106.4,97.82,61.33,Delivered,46,51
O005792,C02177,R0159,D0375,2025-03-01,08:44:00,1887.47,39.18,47.0,Delivered,36,39
O005793,C02420,R0031,D0294,2025-04-08,21:23:00,839.4,234.54,59.19,Delivered,39,49
O005794,C04695,R0083,D0119,2025-12-22,09:44:00,1535.84,278.94,22.45,Delivered,32,58
O005795,C04954,R0101,D0116,2025-12-21,11:42:00,735.89,71.75,79.32,Delivered,50,63
O005796,C03830,R0190,D0349,2025-03-14,10:30:00,730.52,76.21,94.26,Pending,36,58
O005797,C00596,R0132,D0310,2025-08-10,13:01:00,1860.68,220.72,99.72,Delivered,30,53
O005798,C00078,R0057,D0392,2025-04-29,12:23:00,1427.48,347.58,36.05,Delivered,46,52
O005799,C01296,R0094,D0136,2025-07-01,12:05:00,1865.02,117.74,50.72,Delivered,32,44
O005800,C04497,R0011,D0349,2025-08-06,15:04:00,1989.7,511.23,97.89,Cancelled,59,85
O005801,C03597,R0021,D0484,2025-09-13,08:36:00,100.39,9.38,36.97,Delivered,55,72
O005802,C03385,R0150,D0403,2025-03-29,21:09:00,1967.99,514.27,63.16,Delivered,34,50
O005803,C00286,R0028,D0227,2025-12-27,13:30:00,291.65,78.39,83.94,Delivered,41,40
O005804,C04113,R0159,D0006,2025-10-02,12:47:00,233.78,48.86,22.28,Delivered,44,46
O005805,C04438,R0186,D0333,2025-12-02,17:30:00,1558.84,418.42,28.41,Delivered,38,68
O005806,C01880,R0056,D0253,2025-01-26,21:46:00,765.35,171.54,35.72,Delivered,48,59
O005807,C01836,R0161,D0426,2025-05-01,18:28:00,1843.84,79.95,56.44,Delivered,42,43
O005808,C01989,R0048,D0493,2025-10-16,08:18:00,1134.56,325.45,21.22,Delivered,38,70
O005809,C00824,R0020,D0452,2025-12-28,11:09:00,833.61,47.54,54.5,Delivered,22,46
O005810,C02256,R0002,D0160,2025-01-30,09:56:00,239.53,35.54,32.92,Delivered,38,61
O005811,C00638,R0059,D0267,2025-07-21,09:38:00,982.81,113.06,87.98,Delivered,32,29
O005812,C02301,R0067,D0158,2025-02-05,13:32:00,628.01,65.59,58.91,Delivered,52,81
O005813,C03937,R0074,D0295,2025-05-05,13:00:00,245.56,57.73,25.7,Delivered,43,71
O005814,C04160,R0078,D0050,2025-08-11,20:53:00,1373.74,119.91,57.03,Delivered,57,78
O005815,C01426,R0057,D0362,2025-08-23,21:43:00,1956.94,315.66,58.42,Pending,54,63
O005816,C03223,R0072,D0263,2025-05-04,22:35:00,819.94,82.8,43.98,Delivered,52,54
O005817,C02839,R0063,D0310,2025-06-20,16:58:00,664.8,178.19,49.42,Pending,21,47
O005818,C01354,R0194,D0398,2025-06-30,17:45:00,270.92,12.61,97.65,Delivered,38,40
O005819,C03472,R0014,D0193,2025-08-03,15:27:00,523.98,27.59,39.78,Delivered,58,92
O005820,C03678,R0106,D0338,2025-04-28,13:17:00,641.45,21.4,74.13,Delivered,52,55
O005821,C00992,R0026,D0001,2025-08-15,10:33:00,753.93,171.4,72.88,Pending,46,65
O005822,C03210,R0104,D0249,2025-02-06,20:08:00,1304.54,63.2,53.79,Delivered,21,30
O005823,C04045,R0063,D0070,2025-11-13,14:25:00,318.26,50.9,94.57,Delivered,52,58
O005824,C04593,R0104,D0327,2025-04-06,09:14:00,211.01,48.54,81.56,Cancelled,26,23
O005825,C03858,R0027,D0242,2025-04-30,20:11:00,1868.11,64.74,21.68,Delivered,29,50
O005826,C02815,R0030,D0310,2025-01-12,10:52:00,1618.46,451.78,58.85,Delivered,47,69
O005827,C03352,R0005,D0320,2025-05-02,22:30:00,628.62,53.56,29.12,Delivered,44,60
O005828,C00790,R0143,D0202,2025-02-04,18:41:00,1313.71,312.26,42.95,Delivered,50,67
O005829,C01912,R0056,D0074,2025-09-08,20:52:00,1225.74,291.81,39.1,Delivered,32,38
O005830,C01576,R0190,D0041,2025-03-08,20:10:00,1511.72,157.98,80.44,Cancelled,50,46
O005831,C04311,R0058,D0348,2025-02-07,09:51:00,1732.66,286.19,39.93,Delivered,48,70
O005832,C01761,R0184,D0410,2025-10-07,19:41:00,779.73,147.56,99.43,Cancelled,59,69
O005833,C03082,R0140,D0408,2025-08-18,21:12:00,1355.58,168.99,30.26,Delivered,28,27
O005834,C00607,R0139,D0494,2025-12-03,16:06:00,1623.88,174.35,52.93,Delivered,50,72
O005835,C04317,R0013,D0288,2025-06-17,11:04:00,1428.66,365.22,59.15,Delivered,48,78
O005836,C01344,R0076,D0120,2025-11-24,19:38:00,1852.06,112.2,54.62,Delivered,23,20
O005837,C04599,R0147,D0406,2025-09-03,18:01:00,1039.91,248.0,27.47,Delivered,36,42
O005838,C02555,R0106,D0325,2025-03-20,15:18:00,1625.02,99.32,38.06,Delivered,36,41
O005839,C01298,R0180,D0059,2025-04-24,13:34:00,1828.51,384.05,61.66,Delivered,38,61
O005840,C03029,R0046,D0407,2025-10-28,11:04:00,1158.4,99.96,83.99,Delivered,22,29
O005841,C03165,R0059,D0190,2025-08-05,14:38:00,132.86,36.96,75.07,Delivered,52,55
O005842,C03401,R0113,D0297,2025-07-19,08:48:00,1654.22,300.43,63.56,Pending,56,81
O005843,C03964,R0102,D0019,2025-12-18,17:12:00,1707.46,273.29,98.21,Delivered,37,54
O005844,C03475,R0095,D0077,2025-08-30,14:40:00,859.72,76.14,80.88,Delivered,40,36
O005845,C00521,R0028,D0014,2025-01-13,09:15:00,535.25,81.68,89.32,Delivered,43,59
O005846,C00338,R0199,D0498,2025-07-26,16:05:00,1958.48,38.7,21.02,Delivered,35,48
O005847,C03746,R0144,D0203,2025-09-19,09:36:00,1148.08,49.37,37.29,Delivered,50,73
O005848,C02597,R0113,D0297,2025-04-07,23:02:00,1080.74,95.66,77.59,Delivered,22,56
O005849,C01056,R0002,D0302,2025-03-12,09:20:00,1897.54,540.38,42.26,Delivered,36,35
O005850,C02158,R0127,D0415,2025-10-30,10:19:00,875.38,122.87,48.32,Delivered,52,52
O005851,C01256,R0160,D0172,2025-12-15,08:22:00,1711.46,205.59,67.26,Delivered,26,43
O005852,C03731,R0134,D0424,2025-08-18,17:25:00,1431.24,331.71,63.41,Delivered,59,58
O005853,C02817,R0087,D0163,2025-12-23,14:20:00,1938.66,403.45,37.66,Delivered,41,42
O005854,C04549,R0094,D0168,2025-10-27,20:46:00,914.44,182.14,90.29,Delivered,26,47
O005855,C03436,R0142,D0304,2025-02-01,19:08:00,1824.49,331.53,70.22,Delivered,52,61
O005856,C03281,R0185,D0298,2025-09-07,11:21:00,1180.87,46.04,74.83,Delivered,24,52
O005857,C00569,R0016,D0225,2025-09-11,21:57:00,1004.17,117.66,86.28,Delivered,32,53
O005858,C01143,R0061,D0035,2025-09-16,11:32:00,680.76,184.05,28.2,Delivered,49,49
